onset	duration	TrialEvent	ToneLabel	Trial	CRESP	RESP	ACC	RT	Code
0.036	2	TrialStart	Standard	1	0	0	1	n/a	CorrectRejection
2.036	0.2	ToneStart	Standard	1	0	0	1	n/a	CorrectRejection
3.302	2	TrialStart	Standard	2	0	0	1	n/a	CorrectRejection
5.302	0.2	ToneStart	Standard	2	0	0	1	n/a	CorrectRejection
6.569	2	TrialStart	Standard	3	0	0	1	n/a	CorrectRejection
8.568	0.2	ToneStart	Standard	3	0	0	1	n/a	CorrectRejection
9.835	2	TrialStart	Novel	4	0	0	1	n/a	CorrectRejection
11.835	0.2	ToneStart	Novel	4	0	0	1	n/a	CorrectRejection
13.101	1	TrialStart	Standard	5	0	0	1	n/a	CorrectRejection
14.118	0.2	ToneStart	Standard	5	0	0	1	n/a	CorrectRejection
15.384	1	TrialStart	Standard	6	0	0	1	n/a	CorrectRejection
16.384	0.2	ToneStart	Standard	6	0	0	1	n/a	CorrectRejection
17.651	2	TrialStart	Standard	7	0	0	1	n/a	CorrectRejection
19.651	0.2	ToneStart	Standard	7	0	0	1	n/a	CorrectRejection
20.917	1	TrialStart	Standard	8	0	0	1	n/a	CorrectRejection
21.934	0.2	ToneStart	Standard	8	0	0	1	n/a	CorrectRejection
23.2	1	TrialStart	Standard	9	0	0	1	n/a	CorrectRejection
24.2	0.2	ToneStart	Standard	9	0	0	1	n/a	CorrectRejection
25.467	1	TrialStart	Standard	10	0	0	1	n/a	CorrectRejection
26.467	0.2	ToneStart	Standard	10	0	0	1	n/a	CorrectRejection
27.733	1	TrialStart	Oddball	11	1	1	1	679	Hit
28.733	0.2	ToneStart	Oddball	11	1	1	1	679	Hit
30	1	TrialStart	Standard	12	0	0	1	n/a	CorrectRejection
31.001	0.2	ToneStart	Standard	12	0	0	1	n/a	CorrectRejection
32.266	2	TrialStart	Standard	13	0	0	1	n/a	CorrectRejection
34.266	0.2	ToneStart	Standard	13	0	0	1	n/a	CorrectRejection
35.533	1	TrialStart	Standard	14	0	0	1	n/a	CorrectRejection
36.532	0.2	ToneStart	Standard	14	0	0	1	n/a	CorrectRejection
37.799	2	TrialStart	Standard	15	0	0	1	n/a	CorrectRejection
